5345065484 36355 0 19
5345065497 21260 0 10
5345065510 0 0 0
5345065523 0 0 0
5345065536 0 0 0
5345065549 0 0 0
5345065562 0 0 0
5345065575 0 0 0
5345065588 0 0 0
5345065601 0 0 0
5345065614 0 0 0
5345065627 0 0 0
5345065640 0 0 0
5345065653 0 0 0
5345065666 0 0 0
5345065679 0 0 0
5345065692 0 0 0
5345065705 0 0 0
5345065718 0 0 0
5345065731 6602 0 3
5345065744 2816 0 1
5345065757 25544 0 13
5345065770 11988 0 6
5345065783 0 0 0
5345065796 0 0 0
5345065809 0 0 0
5345065822 0 0 0
5345065835 0 0 0
5345065848 0 0 0
5345065861 0 0 0
5345065874 0 0 0
5345065887 0 0 0
5345065900 0 0 0
5345065913 0 0 0
5345065926 0 0 0
5345065939 0 0 0
5345065952 0 0 0
5345065965 0 0 0
5345065978 0 0 0
5345065991 9073 0 4
5345066004 0 0 0
5345066017 7341 0 4
5345066030 23538 0 12
5345066043 0 0 0
5345066056 0 0 0
5345066069 0 0 0
5345066082 0 0 0
5345066095 0 0 0
5345066108 0 0 0
5345066121 0 0 0
5345066134 0 0 0
5345066147 0 0 0
5345066160 0 0 0
5345066173 0 0 0
5345066186 0 0 0
5345066199 0 0 0
5345066212 0 0 0
5345066225 0 0 0
5345066238 2419 0 1
5345066251 6316 0 3
5345066264 0 0 0
5345066277 0 0 0
5345066290 21639 0 11
5345066303 3850 0 2
5345066316 0 0 0
5345066329 0 0 0
5345066342 0 0 0
5345066355 0 0 0
5345066368 0 0 0
5345066381 0 0 0
5345066395 0 0 0
5345066408 0 0 0
5345066421 0 0 0
5345066434 0 0 0
5345066447 0 0 0
5345066460 0 0 0
5345066473 0 0 0
5345066486 0 0 0
5345066499 8442 0 4
5345066512 0 0 0
5345066525 0 0 0
5345066538 0 0 0
5345066551 15526 0 9
5345066564 5768 0 3
5345066577 0 0 0
5345066590 0 0 0
5345066603 0 0 0
5345066616 0 0 0
5345066629 0 0 0
5345066642 0 0 0
5345066655 0 0 0
5345066668 0 0 0
5345066681 0 0 0
5345066694 0 0 0
5345066707 0 0 0
5345066720 0 0 0
5345066733 0 0 0
5345066746 1677 0 1
5345066759 6415 0 3
5345066772 0 0 0
5345066785 0 0 0
5345066798 0 0 0
5345066811 10556 0 7
5345066824 7018 0 4
5345066837 0 0 0
5345066850 0 0 0
5345066863 0 0 0
5345066876 0 0 0
5345066889 0 0 0
5345066902 0 0 0
5345066915 0 0 0
5345066928 0 0 0
5345066941 0 0 0
5345066954 0 0 0
5345066967 0 0 0
5345066980 0 0 0
5345066993 0 0 0
5345067007 7767 0 3
5345067020 0 0 0
5345067033 0 0 0
5345067046 0 0 0
5345067059 0 0 0
5345067072 10558 0 7
5345067085 3834 0 2
5345067098 0 0 0
5345067111 0 0 0
5345067124 0 0 0
5345067137 0 0 0
5345067150 0 0 0
5345067163 0 0 0
5345067176 0 0 0
5345067189 0 0 0
5345067202 0 0 0
5345067215 0 0 0
5345067228 0 0 0
5345067241 0 0 0
5345067254 3204 0 2
5345067267 4269 0 2
5345067280 0 0 0
5345067293 0 0 0
5345067306 0 0 0
5345067319 0 0 0
5345067332 11933 0 7
5345067345 0 0 0
5345067358 0 0 0
5345067371 0 0 0
5345067384 0 0 0
5345067397 0 0 0
5345067410 0 0 0
5345067423 0 0 0
5345067436 0 0 0
5345067449 0 0 0
5345067462 0 0 0
5345067475 0 0 0
5345067488 0 0 0
5345067501 0 0 0
5345067514 7169 0 3
5345067527 0 0 0
5345067540 0 0 0
5345067553 0 0 0
5345067566 0 0 0
5345067579 0 0 0
5345067592 9944 0 6
5345067605 0 0 0
5345067618 0 0 0
5345067631 0 0 0
5345067644 0 0 0
5345067657 0 0 0
5345067670 0 0 0
5345067683 0 0 0
5345067696 0 0 0
5345067709 0 0 0
5345067722 0 0 0
5345067735 0 0 0
5345067748 0 0 0
5345067761 4366 0 2
5345067774 2664 0 1
5345067787 0 0 0
5345067800 0 0 0
5345067813 0 0 0
5345067826 0 0 0
5345067840 4684 0 3
5345067853 3428 0 3
5345067866 0 0 0
5345067879 0 0 0
5345067892 0 0 0
5345067905 0 0 0
5345067918 0 0 0
5345067931 0 0 0
5345067944 0 0 0
5345067957 0 0 0
5345067970 0 0 0
5345067983 0 0 0
5345067996 0 0 0
5345068009 0 0 0
5345068022 6593 0 2
5345068035 0 0 0
5345068048 0 0 0
5345068061 0 0 0
5345068074 0 0 0
5345068087 0 0 0
5345068100 6686 0 4
5345068113 0 0 0
5345068126 0 0 0
5345068139 0 0 0
5345068152 0 0 0
5345068165 0 0 0
5345068178 0 0 0
5345068191 0 0 0
5345068204 0 0 0
5345068217 0 0 0
5345068230 0 0 0
5345068243 0 0 0
5345068256 0 0 0
5345068269 6447 0 3
5345068282 0 0 0
5345068295 0 0 0
5345068308 0 0 0
5345068321 0 0 0
5345068334 0 0 0
5345068347 0 0 0
5345068360 5524 0 4
5345068373 0 0 0
5345068386 0 0 0
5345068399 0 0 0
5345068412 0 0 0
5345068425 0 0 0
5345068438 0 0 0
5345068451 0 0 0
5345068464 0 0 0
5345068477 0 0 0
5345068490 0 0 0
5345068503 0 0 0
5345068516 0 0 0
5345068529 6166 0 3
5345068542 0 0 0
5345068555 0 0 0
5345068568 0 0 0
5345068581 0 0 0
5345068594 0 0 0
5345068607 4633 0 3
5345068620 0 0 0
5345068633 0 0 0
5345068646 0 0 0
5345068659 0 0 0
5345068672 0 0 0
5345068685 0 0 0
5345068698 0 0 0
5345068711 0 0 0
5345068724 0 0 0
5345068737 0 0 0
5345068750 0 0 0
5345068763 0 0 0
5345068776 6008 0 2
5345068789 0 0 0
5345068802 0 0 0
5345068815 0 0 0
5345068828 0 0 0
5345068841 0 0 0
5345068854 0 0 0
5345068867 3823 0 3
5345068880 0 0 0
5345068893 0 0 0
5345068906 0 0 0
5345068919 0 0 0
5345068932 0 0 0
5345068945 0 0 0
5345068958 0 0 0
5345068971 0 0 0
5345068984 0 0 0
5345068997 0 0 0
5345069010 0 0 0
5345069023 770 0 1
5345069036 4895 0 2
5345069049 0 0 0
5345069062 0 0 0
5345069076 0 0 0
5345069089 0 0 0
5345069102 0 0 0
5345069115 3058 0 3
5345069128 0 0 0
5345069141 0 0 0
5345069154 0 0 0
5345069167 0 0 0
5345069180 0 0 0
5345069193 0 0 0
5345069206 0 0 0
5345069219 0 0 0
5345069232 0 0 0
5345069245 0 0 0
5345069258 0 0 0
5345069271 0 0 0
5345069284 5540 0 3
5345069297 0 0 0
5345069310 0 0 0
5345069323 0 0 0
5345069336 0 0 0
5345069349 0 0 0
5345069365 1911 0 2
5345069378 677 0 0
5345069391 0 0 0
5345069404 0 0 0
5345069417 0 0 0
5345069430 0 0 0
5345069443 0 0 0
5345069456 0 0 0
5345069469 0 0 0
5345069482 0 0 0
5345069495 0 0 0
5345069508 0 0 0
5345069521 0 0 0
5345069534 5248 0 2
5345069547 0 0 0
5345069560 0 0 0
5345069573 0 0 0
5345069586 0 0 0
5345069599 0 0 0
5345069612 0 0 0
5345069625 2097 0 2
5345069638 0 0 0
5345069651 0 0 0
5345069664 0 0 0
5345069677 0 0 0
5345069690 0 0 0
5345069703 0 0 0
5345069716 0 0 0
5345069729 0 0 0
5345069742 0 0 0
5345069755 0 0 0
5345069768 0 0 0
5345069781 459 0 0
5345069794 4712 0 2
5345069807 0 0 0
5345069821 0 0 0
5345069834 0 0 0
5345069847 0 0 0
5345069860 0 0 0
5345069873 1714 0 2
5345069886 0 0 0
5345069899 0 0 0
5345069912 0 0 0
5345069925 0 0 0
5345069938 0 0 0
5345069951 0 0 0
5345069964 0 0 0
5345069977 0 0 0
5345069990 0 0 0
5345070003 0 0 0
5345070016 0 0 0
5345070029 0 0 0
5345070042 4833 0 2
5345070055 0 0 0
5345070068 0 0 0
5345070081 0 0 0
5345070094 0 0 0
5345070107 0 0 0
5345070120 0 0 0
5345070133 1438 0 2
5345070146 0 0 0
5345070159 0 0 0
5345070172 0 0 0
5345070185 0 0 0
5345070198 0 0 0
5345070211 0 0 0
5345070224 0 0 0
